"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2020,136252849,19,11,,153033870
2020,136252887,6,200,,153033911
2020,136252887,9,0,,153033912
2020,136255147,6,120,28-OCT-20,153033949
2020,136255150,6,120,,153029389
2020,136269942,63,20,,153049594
2020,136269946,10,,,153047250
2020,136269948,67,1,,153047252
2020,136269947,63,1,,153047251
2020,136270005,36,740,,153049701
2020,136270043,11,1,,153049768
2020,136270043,10,,,153049767
2020,136269239,30,300,,153049882
2020,136269240,25,6,,153049883
2020,136269485,6,40,,153050199
2020,136270320,11,1,,153050216
2020,136269552,11,1,,153052724
2020,136269552,10,,,153050272
2020,136274608,29,150,,153050333
2020,136270400,63,3,,153052775
2020,136270400,9,0,,153050334
2020,136270400,25,60,,153052774
2020,136270433,29,1,,153052807
2020,136274723,37,20000,,153050454
2020,136274722,37,20000,18-JUL-20,153050453
2020,136274728,16,100,,153050461
2020,136252892,63,20,,153033920
2020,136255211,11,1,,153029455
2020,136255211,10,,,153029454
2020,136255256,63,251,,153034029
2020,136252992,63,1,17-MAY-20,153034027
2020,136253021,10,,,153034063
2020,136253025,63,1,,153034068
2020,136253024,63,1,17-MAY-20,153034016
2020,136255361,10,,,153029627
2020,136255426,10,,,153029688
2020,136253252,63,50,,153029831
2020,136274728,20,100,,153050462
2020,136233708,6,468,17-OCT-20,153008603
2020,136233721,10,,,153005846
2020,136229164,6,468,,153005861
2020,136233721,11,10,,153005847
2020,136229224,10,,,153008688
2020,136255552,31,400,,153029825
2020,136255562,36,575,,153029840
2020,136233780,3,1,14-DEC-20,153005927
2020,136229349,21,2,,153008849
2020,136233983,3,25000,31-OCT-20,153008846
2020,136233984,3,25000,,153006190
2020,136233970,4,90,21-OCT-20,153006177
2020,136255553,36,575,22-MAY-20,153029827
2020,136233982,4,190,,153006189
2020,136229400,30,100,,153008912
2020,136234048,63,1,,153006265
2020,136240056,20,1100,,153012525
2020,136255585,3,15897,,153029866
2020,136240115,43,3750,,153012586
2020,136234147,6,77,,153006374
2020,136253275,3,15897,23-JUN-20,153034375
2020,136253308,10,,,153029899
2020,136234143,6,77,23-OCT-20,153006373
2020,136229481,11,1,,153009032
2020,136255636,3,25000,,153029926
2020,136253336,19,220,,153034446
2020,136253336,8,5,,153029938
2020,136255644,63,200,,153029931
2020,136253505,63,350,,153034638
2020,136253628,4,225,,153030399
2020,136255644,7,1500,,153029929
2020,136253404,38,1200,,153034520
2020,136255752,3,38000,,153034502
2020,136255752,38,200,,153034517
2020,136255763,26,2770,,153034522
2020,136255765,67,1,,153030076
2020,136254284,9,0,,153035637
2020,136254314,30,50,,153035679
2020,136229481,10,,,153009031
2020,136234171,10,,,153009042
2020,136239763,15,376,,153007152
2020,136239904,10,,,153007332
2020,136229538,54,800,,153006471
2020,136255757,8,126,15-AUG-20,153030038
2020,136255771,8,126,,153030084
2020,136229575,63,150,,153006527
2020,136255772,20,189,,153030083
2020,136234327,63,1,,153009204
2020,136234699,63,200,,153009317
2020,136234411,19,238,22-DEC-20,153006714
2020,136234702,19,238,,153006736
2020,136234493,63,1,13-DEC-20,153006801
2020,136234497,63,1,,153006802
2020,136239694,11,1,,153007062
2020,136239694,10,,,153007060
2020,136234923,10,,,153009571
2020,136234923,11,5,,153007145
2020,136253420,64,3400,,153034535
2020,136255853,63,1,,153030182
2020,136239939,36,225,,153012354
2020,136239939,4,120,,153012353
2020,136255845,63,1,05-NOV-20,153034582
2020,136255853,6,25,,153034586
2020,136255853,25,35,,153034591
2020,136259640,63,100,,153036067
2020,136239939,63,15,,153012374
2020,136255909,9,0,,153030259
2020,136253567,19,125,,153030303
2020,136253598,35,100,,153034753
2020,136253636,35,150,,153034795
2020,136256048,63,100,,153034799
2020,136253673,20,140,,153034844
2020,136240115,63,200,,153012587
2020,136235193,20,130,,153009883
2020,136235199,63,1,,153009930
2020,136235256,19,11,,153009997
2020,136253689,10,,,153030517
2020,136240251,19,11,01-JUL-20,153012749
2020,136240289,63,500,,153010038
2020,136240420,13,557,,153012970
2020,136235402,63,48,,153012989
2020,136235402,61,200,,153012987
2020,136235402,9,0,,153012986
2020,136240483,61,1000,,153013034
2020,136240578,42,9300,,153013136
2020,136235561,10,,,153010399
2020,136240823,24,3000,,153010529
2020,136240882,63,2,,153013460
2020,136240954,20,840,,153010647
2020,136235785,63,339,21-SEP-20,153010683
2020,136235786,63,339,,153010684
2020,136241054,63,1,,153013675
2020,136235860,19,383,19-SEP-20,153013703
2020,136235862,19,383,,153010769
2020,136241097,3,5000,,153013721
2020,136235892,63,1750,,153010806
2020,136235903,10,,,153010813
2020,136253689,11,1,,153030518
2020,136241165,3,1,,153013798
2020,136235979,63,200,,153010913
2020,136241286,3,500,,153013946
2020,136241308,16,1,,153013966
2020,136236059,63,1,,153013995
2020,136241392,54,1,,153014091
2020,136256183,20,1352,,153034917
2020,136256191,63,1,,153034927
2020,136236153,61,400,,153011108
2020,136236194,63,100,,153014166
2020,136236207,63,1,,153011177
2020,136253751,11,2,,153030596
2020,136253751,10,,,153030595
2020,136256207,63,50,,153030607
2020,136253795,16,200,,153034979
2020,136241526,13,230,,153011180
2020,136241526,26,250,,153011203
2020,136253860,8,2,,153035065
2020,136257501,16,50,,153036151
2020,136253955,20,220,,153035188
2020,136253973,63,1,,153030982
2020,136256703,10,,,153031125
2020,136256807,25,30,,153031232
2020,136256807,9,0,,153035470
2020,136256837,24,1000,,153031265
2020,136257500,16,50,08-MAR-20,153032031
2020,136241557,10,,,153011220
2020,136241557,11,1,,153014286
2020,136213478,63,4000,,152984093
2020,136216141,10,,,152988625
2020,136216143,19,68,,152984130
2020,136213495,10,,,152988638
2020,136213480,10,,,152984115
2020,136213521,20,1600,,152988681
2020,136213513,10,,,152988665
2020,136216240,38,1,,152988778
2020,136213557,29,1,,152988720
2020,136216294,38,1,,152984288
2020,136213671,63,100,,152988864
2020,136216324,3,300,,152984329
2020,136213703,63,25,,152988897
2020,128232755,13,150,,142773832
2020,136216302,19,57,,152984301
2020,136255504,61,300,,153029764
2020,136213739,25,1,,152988942
2020,136213739,51,0,,152984365
2020,136213739,9,0,,152984364
2020,136213739,20,200,,152988941
2020,136213741,63,1,,152988945
2020,136213753,10,,,152988956
2020,136213743,16,87,,152988943
2020,136213740,16,87,25-JUL-20,152984352
2020,136213776,13,300,,152988990
2020,136216367,2,135,,152984383
2020,136213786,63,106,,152989002
2020,136213804,61,200,,152984398
2020,136255504,25,20,,153034285
2020,136253311,28,1,,153034419
2020,136255614,28,1,22-MAY-20,153029905
2020,136255663,4,75,,153029953
2020,136255719,20,1,,153030001
2020,136255726,63,1720,,153030025
2020,136253386,38,650,,153034500
2020,136255739,8,57,12-AUG-20,153034507
2020,136253392,8,57,,153034508
2020,136255786,63,50,,153034536
2020,136213804,51,0,,152989013
2020,136213804,25,65,,152989012
2020,136253426,37,5000,27-JUL-20,153034549
2020,136213804,66,250,,152989017
2020,136253427,37,5000,,153034553
2020,136255840,10,,,153030164
2020,136268412,28,700,,153048937
2020,136264539,28,350,23-APR-20,153046784
2020,136213804,9,0,,152989011
2020,136268429,13,7200,,153048962
2020,136268429,63,60,,153046804
2020,136264554,3,450,,153046798
2020,136268472,3,1,,153049005
2020,136269579,63,20,,153046830
2020,136228495,3,1,,153007804
2020,136228492,3,1,04-DEC-20,153004766
2020,136269580,63,800,,153049018
2020,136253660,2,2,15-APR-20,153034819
2020,136253481,63,300,,153034606
2020,136256759,3,20000,28-APR-20,153035410
2020,136253481,36,200,,153030200
2020,136228585,61,350,,153004965
2020,136269584,16,1,,153046835
2020,136213804,63,20,,152989016
2020,136216415,36,700,,152984441
2020,136216503,63,1,,152989182
2020,136269625,13,200,,153046888
2020,136268608,10,,,153046931
2020,136255871,7,139,,153034609
2020,136269870,10,,,153047159
2020,136268895,35,600,,153049493
2020,136269903,19,106,,153047203
2020,136214015,19,178,,152989292
2020,136269902,19,106,17-JAN-20,153047202
2020,136268919,63,94,,153047206
2020,136268919,26,30,,153049523
2020,136268925,3,1,,153049531
2020,136269915,20,2125,,153047212
2020,136269923,13,1,08-JUL-20,153047222
2020,136214024,19,25,,152989300
2020,136216628,16,1,,152984681
2020,136214089,8,66,,152989341
2020,136216613,8,170,,152984648
2020,136214126,3,5000,30-JUL-20,152989406
2020,136216656,3,20000,,152984714
2020,136268940,10,,,153047223
2020,136269043,10,,,153047300
2020,136214169,13,1,12-SEP-20,152989447
2020,136214169,49,1,12-SEP-20,152989453
2020,136216691,10,,,152989455
2020,136255871,63,759,,153034613
2020,136232969,16,100,,153004952
2020,136232969,63,800,,153004954
2020,136233116,63,154,,153005124
2020,136233116,7,300,,153005123
2020,136233151,63,4000,,153005161
2020,136228794,10,,,153008182
2020,136269043,11,2,,153047301
2020,136269987,16,1000,,153047305
2020,136269066,63,1000,,153047326
2020,136269066,38,250,,153047325
2020,136228809,20,600,,153008198
2020,136255871,36,552,,153034611
2020,136228812,54,200,,153005301
2020,136270028,10,,,153049743
2020,136270032,3,1,,153049751
2020,136255871,67,1,,153030202
2020,136228936,63,197,,153008345
2020,136255871,16,298,,153034610
2020,136255878,67,1,,153030218
2020,136253495,36,40,,153034624
2020,136255897,10,,,153030246
2020,136228962,63,5900,,153008375
2020,136228962,17,17200,,153005506
2020,136253521,63,23,,153034656
2020,136255904,36,500,,153034662
2020,136269124,63,1,,153049762
2020,136256056,7,200,,153030431
2020,136256085,2,2,,153030466
2020,136214137,25,30,,152989419
2020,136214137,61,120,,152989421
2020,136214137,26,750,,152989420
2020,136216712,6,200,,152984791
2020,136270044,6,15,20-JAN-20,153052362
2020,136228962,20,5000,,153008374
2020,136269135,6,15,,153052365
2020,136233413,63,400,,153005485
2020,136270044,63,7,20-JAN-20,153052363
2020,136228962,7,550,,153008373
2020,136233415,7,550,16-DEC-20,153005487
2020,136228967,20,3200,,153008384
2020,136229036,10,,,153005654
2020,136229036,11,7,,153008460
2020,136229067,3,500,,153008505
2020,136229063,39,15000,30-SEP-20,153008461
2020,136233623,39,15000,,153005730
2020,136229063,43,200,30-SEP-20,153008464
2020,136229063,13,1500,30-SEP-20,153005635
2020,136233528,39,15000,,153005628
2020,136233623,13,1500,,153005729
2020,136233623,43,200,,153005731
2020,136233730,20,1100,,153008630
2020,136233696,10,,,153005833
2020,136229185,13,350,,153005898
2020,136229223,61,100,,153008686
2020,136233871,63,2,,153006047
2020,136233919,19,106,,153008816
2020,136229475,7,15,,153006371
2020,136234667,63,2300,,153006708
2020,136239584,10,,,153009408
2020,136239584,11,1,,153006914
2020,136234865,6,87,,153009500
2020,136239682,6,87,06-JUN-20,153007045
2020,136239682,16,139,06-JUN-20,153009497
2020,136234865,16,139,,153009501
2020,136239682,63,126,06-JUN-20,153009498
2020,136234865,63,126,,153009503
2020,136256116,20,2816,,153030497
2020,136256140,11,14,,153030531
2020,136256140,10,,,153030529
2020,136256209,63,150,,153034940
2020,136256412,11,1,,153030814
2020,136256424,38,1,,153035130
2020,136256503,35,1,,153030910
2020,136256505,16,1098,,153030916
2020,136256578,63,239,,153035243
2020,136253989,63,239,22-OCT-20,153030914
2020,136256731,13,1,,153035379
2020,136256761,3,20000,,153031183
2020,136256781,13,350,,153035430
2020,136256775,63,500,,153035426
2020,136256781,16,350,,153031200
2020,136256781,63,350,,153035438
2020,136256852,10,,,153031280
2020,136256952,35,10000,,153035613
2020,136256974,63,500,,153031410
2020,136254288,10,,,153035638
2020,136256971,61,900,,153031408
2020,136254288,11,1,,153031403
2020,136257066,63,1,,153031521
2020,136257105,38,200,,153031558
2020,136269135,63,7,,153052366
2020,136269156,29,1,,153049800
2020,136270075,63,1,,153052403
2020,136270074,63,1,24-NOV-20,153052400
2020,136270085,67,1,,153049833
2020,136269283,20,52,,153049935
2020,136269286,20,4511,,153049936
2020,136270152,37,1,,153052492
2020,136269292,37,1,27-NOV-20,153049945
2020,136269304,3,1,29-NOV-20,153052499
2020,136270156,3,1,,153049957
2020,136269312,63,750,,153049969
2020,136269335,8,4541,,153050005
2020,136269334,8,4541,18-JUL-20,153052536
2020,136269433,10,,,153052626
2020,136270281,63,100,,153052633
2020,136269471,20,100,10-JUL-20,153052644
2020,136269474,20,100,,153050183
2020,136270297,10,,,153052651
2020,136274663,10,,,153050393
2020,136274671,11,1,,153050401
2020,136274671,10,,,153052810
2020,136274713,11,1,,153050441
2020,136274719,63,350,,153050447
2020,136274718,63,350,21-JUL-20,153050445
2020,136270512,63,300,,153052899
2020,136216725,61,250,,152989510
2020,136216723,61,100,,152984804
2020,136216770,19,11,17-MAY-20,152984857
2020,136216772,19,11,,152984858
2020,136214270,63,22,,152984859
2020,136214281,20,1200,,152984871
2020,136216800,63,1,,152984898
2020,136214310,19,190,,152989627
2020,136214299,8,189,,152989607
2020,136214325,20,700,,152989642
2020,136214330,63,1,,152989651
2020,136214335,29,1,,152984922
2020,136216824,19,15,12-DEC-20,152989661
2020,136214341,19,15,,152984928
2020,136215534,16,6900,,152983434
2020,136215596,16,307,,152987803
2020,136215604,16,1500,,152983511
2020,136212784,63,2000,,152987822
2020,136215603,19,48,08-JUN-20,152983510
2020,136212780,19,48,,152987826
2020,136212836,38,1,02-AUG-20,152983550
2020,136212844,19,64,08-JUL-20,152987891
2020,136212845,19,64,,152987892
2020,136212854,16,50,,152987898
2020,136215681,51,0,,152987947
2020,136215681,25,200,,152987944
2020,136215681,17,200,,152987897
2020,136215681,9,0,,152983562
2020,136212927,6,21,,152983590
2020,136212927,63,103,,152987985
2020,136212927,8,1,,152983618
2020,136212938,10,,,152987989
2020,136213006,4,260,,152983688
2020,136212976,20,1,,152983658
2020,136213015,51,0,,152983692
2020,136213015,20,107,,152988077
2020,136213048,63,0,,152988120
2020,136213079,63,1,,152988142
2020,136215849,63,1,,152988190
2020,136213153,24,35000,,152988239
2020,136213153,13,600,,152988238
2020,136215881,24,35000,29-DEC-20,152983818
2020,136213182,10,,,152988263
2020,136213177,8,5,,152983834
2020,136213217,10,,,152988311
2020,136215922,20,1520,,152988312
2020,136213250,19,105,21-MAY-20,152988352
2020,136215957,19,105,,152983896
2020,136213257,19,220,,152988358
2020,136215964,20,6020,,152988361
2020,136213247,37,10000,,152983887
2020,136213270,36,119,,152983910
2020,136216016,20,50,,152983960
2020,136213340,13,1300,,152983995
2020,136213347,26,500,,152988479
2020,136213327,6,788,17-OCT-20,152983978
2020,136213375,6,788,,152984009
2020,136213395,61,900,,152988523
2020,128233690,10,,,142774788
2020,128233690,11,10,,142774789
2020,136213395,26,300,,152984024
2020,136213395,36,15,,152984025
2020,136213395,63,5,,152988526
2020,136216062,63,5,03-OCT-20,152988520
2020,136213395,25,20,,152988521
2020,136216077,4,150,,152988535
2020,128234232,10,,,142775387
2020,128234232,11,1,,142775388
2020,136216076,4,150,17-AUG-20,152984045
2020,136213415,26,30,,152988544
2020,136213415,38,1500,,152984057
2020,136216089,31,2,,152984053
2020,136213415,63,30,,152984061
2020,136213422,54,200,,152984070
2020,136213461,36,400,,152988598
2020,136213461,61,1100,,152988600
2020,136216035,13,600,01-AUG-20,152983981
2020,136216096,13,600,,152984060
2020,136223777,10,,,152994906
2020,136223800,30,1,,152999078
2020,136225510,20,300,,152999213
2020,136225510,25,60,,152995085
2020,136251629,21,9447,,153032377
2020,136248583,63,25,,153027490
2020,136248583,25,120,,153027489
2020,136248586,63,250,,153027499
2020,136225508,25,60,22-APR-20,152999211
2020,136225556,20,12,,152999267
2020,136248586,3,9500,,153032419
2020,136248586,30,850,,153027498
2020,136251724,36,850,04-AUG-20,153032499
2020,136248644,36,850,,153032501
2020,136224075,8,60,,152995250
2020,136251731,11,2,,153032516
2020,136248714,20,3950,,153027668
2020,136225657,63,300,,152999380
2020,136224183,10,,,152995381
2020,136248697,63,2600,,153032558
2020,136251780,38,1,30-SEP-20,153027654
2020,136251780,3,1,30-SEP-20,153027644
2020,136224183,11,1,,152995382
2020,136251785,10,,,153032587
2020,136251791,10,,,153032590
2020,136251791,11,1,,153027671
2020,136248743,38,300,,153027707
2020,136251841,8,3,,153032654
2020,136225718,51,0,,152999443
2020,136224211,11,5,,152995418
2020,136224211,10,,,152995417
2020,136251845,6,32,09-OCT-20,153032679
2020,136225851,11,4,,152995626
2020,136225851,10,,,152995625
2020,136248787,6,32,,153032683
2020,136224411,3,1,,152999613
2020,136225869,20,1,,152999631
2020,136224460,11,7,,152999666
2020,128232641,8,1,,142773708
2020,136224460,10,,,152995710
2020,136225944,4,160,,152999732
2020,136226065,11,1,,152999859
2020,136251848,6,120,,153032681
2020,136226068,3,2500,13-SEP-20,152999864
2020,136226083,63,139,,152999881
2020,136226081,63,139,06-OCT-20,152995987
2020,128233667,11,1,,142774766
2020,136229884,63,125,,153000083
2020,136229900,3,250,,152996250
2020,136229914,3,1,,152996260
2020,136226314,36,109,,153000141
2020,136248755,10,,,153027692
2020,136248820,6,1,09-SEP-20,153027776
2020,136251860,6,1,,153032704
2020,136251856,38,200,,153032693
2020,136251909,20,500,,153027840
2020,136251920,20,200,,153027862
2020,136248943,20,10,,153027922
2020,136251975,24,2000,,153027946
2020,136251975,36,2000,,153027949
2020,136226313,36,109,23-JUN-20,153000140
2020,136230033,26,100,,153000231
2020,136251975,28,5000,,153027947
2020,136249009,62,60,,153028005
2020,136249191,10,,,153033066
2020,136252157,63,1,04-NOV-20,153028230
2020,136249214,13,1,,153033103
