data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,157208388,1.000,11,13953980
2022,17,157208405,1.000,11,13953988
2022,5,157208163,1.000,11,13953932
2022,12,157208628,1.000,1,13954040
2022,5,157208402,1.000,11,13953986
2022,16,157208048,1.000,11,13953912
2022,5,157208636,1.000,11,13954042
2022,5,157208236,0.100,1,13953945
2022,5,157208443,1.000,11,13953993
2022,12,157208558,1.000,11,13954020
2022,12,157208493,1.000,11,13954003
2022,5,157208262,1.000,11,13953950
2022,5,157208828,1.000,11,13954078
2022,12,157208404,1.000,11,13953987
2022,12,157208512,1.000,11,13954008
2022,1,157208445,1.000,11,13953995
2022,5,157208500,1.000,11,13954006
2022,5,157208637,1.000,11,13954043
2022,16,157208778,1.000,11,13954065
2022,17,157208497,1.000,11,13954004
2022,5,157208522,1.000,11,13954011
2022,5,157208687,1.000,11,13954050
2022,5,157208222,1.000,11,13953942
2022,5,157208620,1.000,11,13954035
2022,5,157208573,1.000,11,13954025
2022,5,157208821,1.000,11,13954077
2022,5,157208658,1.000,11,13954045
2022,12,157208396,1.000,11,13953982
2022,15,157208066,1.000,11,13953913
2022,5,157208749,1.000,11,13954062
2022,12,157208798,1.000,11,13954071
2022,12,157208265,1.000,11,13953951
2022,5,157208342,1.000,11,13953971
2022,16,157208814,1.000,11,13954076
2022,5,157208329,1.000,11,13953965
2022,5,157208651,1.000,11,13954044
2022,5,157208239,1.000,11,13953946
2022,12,157208153,1.000,11,13953929
2022,12,157208753,1.000,11,13954064
2022,16,157208013,1.000,11,13953904
2022,5,157208630,1.000,11,13954041
2022,5,157208387,1.000,11,13953979
2022,5,157208610,1.000,11,13954031
2022,5,157208291,1.000,11,13953959
2022,12,157208624,1.000,11,13954039
2022,5,157208134,1.000,11,13953926
2022,5,157208084,1.000,11,13953916
2022,5,157208397,1.000,11,13953983
2022,5,157208444,1.000,11,13953994
2022,5,157208337,1.000,11,13953970
2022,12,157208227,1.000,11,13953943
2022,5,157208673,1.000,11,13954048
2022,5,157208168,1.000,11,13953933
2022,5,157208286,1.000,11,13953956
2022,5,157208192,1.000,11,13953937
2022,16,157208621,1.000,9,13954036
2022,5,157208105,1.000,11,13953917
2022,5,157208451,1.000,11,13953996
2022,12,157208498,1.000,11,13954005
2022,12,157208562,1.000,11,13954022
2022,16,157208044,1.000,11,13953911
2022,5,157208477,1.000,11,13954000
2022,5,157208813,1.000,11,13954075
2022,12,157208788,1.000,11,13954066
2022,12,157208137,1.000,11,13953928
2022,5,157208331,1.000,11,13953967
2022,1,157208300,1.000,11,13953962
2022,17,158415671,1.000,1,14119618
2022,5,157208615,1.000,11,13954033
2022,2,157208547,1.000,11,13954015
2022,5,152139935,34.000,1,13208526
2022,5,157208173,1.000,11,13953934
2022,12,157208616,1.000,11,13954034
2022,12,157208309,1.000,11,13953964
2022,15,150046273,2.000,9,12891942
2022,16,157208689,1.000,11,13954051
2022,5,157208121,1.000,11,13953921
2022,5,157208745,1.000,11,13954059
2022,5,157208018,1.000,11,13953906
2022,12,158415429,2.600,1,14119572
2022,12,158415795,2.100,1,14119643
2022,12,158415347,0.320,1,14119554
2022,1,158415906,1.000,11,14119666
2022,5,158415753,1.000,11,14119637
2022,12,158415635,10.950,1,14119613
2022,5,158415512,1.000,11,14119587
2022,16,158415604,1.000,9,14119606
2022,5,158415619,1.000,11,14119610
2022,5,158415366,1.000,11,14119560
2022,5,158415371,1.000,11,14119561
2022,5,158415876,1.000,11,14119661
2022,5,158415550,1.000,11,14119596
2022,5,158415772,1.000,11,14119640
2022,5,158415213,1.000,11,14119520
2022,5,158415384,1.000,11,14119565
2022,5,158415351,7.950,1,14119556
2022,5,158415197,1.000,11,14119518
2022,12,158415836,0.400,1,14119652
2022,5,158415800,1.000,11,14119644
2022,5,158415741,1.000,11,14119633
2022,5,158415663,1.000,11,14119617
2022,12,158415217,1.000,11,14119522
2022,5,158415676,1.000,11,14119621
2022,16,158415584,1.000,11,14119602
2022,5,158415908,1.000,11,14119667
2022,12,158415325,0.850,1,14119548
2022,5,158415744,1.000,11,14119634
2022,5,158415593,88.180,1,14119604
2022,5,158415643,1.000,11,14119615
2022,12,158415509,1.000,11,14119586
2022,5,158415477,1.000,11,14119582
2022,5,158415253,1.000,11,14119526
2022,5,158415307,1.000,11,14119539
2022,5,158415915,1.000,11,14119669
2022,16,158415750,1.000,11,14119636
2022,5,158415393,1.000,11,14119567
2022,16,158415317,1.000,11,14119544
2022,5,158415480,1.000,11,14119583
2022,5,158415734,1.000,11,14119631
2022,12,158415919,1.000,11,14119670
2022,5,158415341,1.000,11,14119551
2022,12,158415528,1.200,1,14119592
2022,5,158415437,1.000,11,14119574
2022,14,158415581,1.000,11,14119600
2022,12,158415618,0.100,1,14119609
2022,16,150046176,1.000,9,12891935
2022,12,150045949,1.000,9,12891919
2022,12,159548014,1.000,11,14269427
2022,12,158415687,4.400,1,14119624
2022,5,158415610,1.000,11,14119607
2022,5,158415590,1.000,11,14119603
2022,5,158415556,1.000,11,14119598
2022,5,158415871,1.000,11,14119660
2022,12,158415557,1.000,11,14119599
2022,5,158415612,1.000,11,14119608
2022,5,158415662,1.000,11,14119616
2022,5,158415892,1.000,11,14119665
2022,5,158415168,1.000,11,14119513
2022,5,158415434,1.000,11,14119573
2022,15,158415319,1.000,9,14119546
2022,5,158415289,1.000,11,14119536
2022,5,158415794,1.000,11,14119642
2022,5,158415773,1.000,11,14119641
2022,5,158415536,1.000,11,14119593
2022,12,158415526,1.000,11,14119591
2022,5,158415948,1.000,11,14119675
2022,12,158415358,1.000,11,14119557
2022,5,158415179,1.000,11,14119515
2022,5,158415808,1.000,11,14119646
2022,5,158415519,1.000,11,14119589
2022,5,158415282,1.000,11,14119531
2022,5,158415624,1.000,11,14119611
2022,5,158415914,1.000,11,14119668
2022,12,158415334,1.000,11,14119549
2022,12,158415445,8.950,1,14119576
2022,13,158415839,1.000,11,14119653
2022,17,158415681,1.000,11,14119622
2022,12,158415284,0.300,1,14119532
2022,5,158415583,1.000,11,14119601
2022,5,158415815,1.000,11,14119648
2022,5,158415682,1.000,11,14119623
2022,5,158415379,0.380,1,14119564
2022,8,150046124,5.000,9,12891931
2022,10,158415626,1.000,11,14119612
2022,1,158415731,1.000,11,14119630
2022,16,158415256,1.000,11,14119527
2022,5,158415150,1.000,11,14119510
2022,12,158415516,14.940,1,14119588
2022,16,158415735,1.000,11,14119632
2022,16,158415810,1.000,11,14119647
2022,12,158415764,1.000,11,14119639
2022,5,158415374,1.000,11,14119562
2022,5,158415375,1.000,11,14119563
2022,5,158415950,1.000,11,14119676
2022,5,158415286,1.000,11,14119533
2022,5,158415841,1.000,11,14119654
2022,12,158415423,1.000,11,14119570
2022,12,158415891,1.000,11,14119664
2022,5,158415637,1.000,11,14119614
2022,5,158415449,1.000,11,14119577
2022,15,158415486,1.000,11,14119585
2022,5,158415816,1.000,11,14119649
2022,5,158415476,1.000,11,14119581
2022,15,158415188,2.000,9,14119517
2022,5,158415316,0.830,1,14119543
2022,5,158415843,1.000,11,14119656
2022,5,158415302,1.000,11,14119537
2022,16,158415336,1.000,11,14119550
2022,12,158415842,1.000,11,14119655
2022,5,158415867,1.000,11,14119659
2022,5,158415320,1.000,11,14119547
2022,5,158415310,1.000,11,14119541
2022,5,158415309,1.000,11,14119540
2022,1,158415465,1.000,11,14119579
2022,5,150045962,8.200,1,12891921
2022,12,150045926,1.000,9,12891916
2022,12,158415746,1.000,11,14119635
2022,16,158415281,1.000,11,14119530
2022,5,158415278,3.710,1,14119529
2022,1,158415162,1.000,11,14119511
2022,5,158415927,1.000,11,14119672
2022,5,158415595,1.000,11,14119605
2022,5,158415851,1.000,11,14119657
2022,5,158415934,1.000,11,14119673
2022,5,158415817,1.000,11,14119650
2022,5,158415712,1.000,11,14119626
2022,5,158415452,1.000,11,14119578
2022,16,158415288,1.000,9,14119535
2022,5,158415208,1.000,11,14119519
2022,12,158415272,1.000,11,14119528
2022,5,158415176,1.000,11,14119514
2022,16,158415167,1.000,11,14119512
2022,5,158415481,1.000,11,14119584
2022,5,158415939,1.000,11,14119674
2022,12,158415182,1.000,11,14119516
2022,5,158415757,1.000,11,14119638
2022,5,158415883,1.000,11,14119663
2022,5,158415214,1.000,11,14119521
2022,5,158415349,1.000,11,14119555
2022,12,158415673,1.000,11,14119619
2022,5,158415342,1.000,11,14119552
2022,5,158415469,1.000,11,14119580
2022,5,158415716,1.000,11,14119627
2022,16,158415345,1.000,11,14119553
2022,1,158415538,1.000,11,14119594
2022,5,158415830,1.000,11,14119651
2022,5,158415287,1.000,11,14119534
2022,16,158415718,1.000,11,14119628
2022,5,158415311,1.000,11,14119542
2022,1,158415318,1.000,11,14119545
2022,5,158415440,1.000,11,14119575
2022,5,158415525,1.000,11,14119590
2022,12,158415925,1.000,11,14119671
2022,5,158415723,1.000,11,14119629
2022,12,158415865,1.000,11,14119658
2022,5,150046478,1.000,1,12891952
2022,12,158415251,1.000,11,14119525
2022,5,158415803,1.000,11,14119645
2022,5,150046254,1.000,1,12891941
2022,5,158415364,1.000,11,14119559
2022,5,152298192,9.600,1,13229202
2022,2,158415306,1.000,11,14119538
2022,5,158415359,1.000,11,14119558
2022,5,158415228,1.000,11,14119524
2022,2,158415388,1.000,11,14119566
2022,5,158415710,1.000,11,14119625
2022,16,158415674,1.000,11,14119620
2022,2,158415551,1.000,11,14119597
2022,5,158415220,1.000,11,14119523
2022,5,158415415,1.000,11,14119568
2022,10,158415545,1.000,11,14119595
2022,12,159547477,1.000,11,14269292
2022,5,159547533,1.000,11,14269303
2022,5,159547858,1.000,11,14269389
2022,5,159547596,1.000,11,14269324
2022,5,159547683,1.000,11,14269340
2022,15,159547768,1.000,11,14269366
2022,5,159547974,1.000,11,14269418
2022,11,152139891,1.000,9,13208522
2022,12,152298024,1.200,1,13229186
2022,5,152139701,0.001,1,13208512
2022,5,162026414,0.000,1,14615605
2022,5,159547697,1.000,11,14269344
2022,12,159547486,1.000,11,14269295
2022,12,159547667,1.000,11,14269336
2022,12,159547687,1.000,11,14269342
2022,5,159547734,1.000,11,14269352
2022,5,159548112,1.000,1,14269441
2022,5,162026533,9.600,1,14615612
2022,5,159548008,1.800,1,14269425
2022,14,159548007,1.000,11,14269424
2022,5,152139926,3.000,1,13208523
2022,12,159547517,1.000,11,14269300
2022,5,159547626,1.000,11,14269332
2022,12,152139934,1.000,9,13208525
2022,5,159548080,1.000,11,14269437
2022,5,159547577,1.000,11,14269317
2022,5,159547979,1.000,11,14269419
2022,1,159547940,1.000,11,14269408
2022,8,152139936,1.000,9,13208527
2022,2,159916937,1.000,11,14321167
2022,12,152139870,1.600,1,13208520
2022,5,159547852,1.000,11,14269386
2022,12,152139773,0.000,1,13208516
2022,16,159547958,1.000,11,14269413
2022,2,162026422,3.100,1,14615606
2022,16,159547884,1.000,11,14269393
2022,12,159547849,1.000,11,14269385
2022,12,159547763,1.000,11,14269363
2022,12,154982427,0.001,1,13638613
2022,12,152298274,9.000,1,13229208
2022,5,152298078,4.700,1,13229193
2022,5,152298222,1.000,9,13229204
2022,5,152298044,14.600,1,13229188
2022,1,152298129,0.000,1,13229195
2022,5,154982688,1.000,7,13638634
2022,5,152298248,8.000,1,13229205
2022,12,152298267,5.300,1,13229207
2022,5,154982585,1.000,1,13638624
2022,5,152298141,8.100,1,13229196
2022,5,154982689,0.330,3,13638635
2022,5,162026434,0.000,1,14615607
2022,12,154982752,0.010,1,13638641
2022,11,162026235,0.000,3,14615592
2022,5,154982496,0.000,1,13638616
2022,5,154983031,1.000,1,13638669
2022,5,162026228,30.000,1,14615591
2022,5,155103765,13.900,1,13653743
2022,12,154982504,1.000,9,13638617
2022,16,162026191,1.000,9,14615588
2022,12,154982567,1.000,9,13638622
2022,12,162026570,0.000,1,14615615
2022,12,162026392,0.000,1,14615602
2022,12,154982915,1.000,1,13638661
2022,5,155103766,1.000,1,13653744
2022,12,154982744,5.500,1,13638638
2022,12,154982885,7.000,1,13638658
2022,1,154982612,1.000,1,13638626
2022,12,154982952,1.500,5,13638662
2022,5,155103705,2.000,1,13653739
2022,8,155103874,1.000,9,13653749
2022,12,155103476,1.000,1,13653723
2022,12,162026279,1.000,1,14615594
2022,12,155103704,1.000,9,13653738
2022,12,155103702,0.600,1,13653736
2022,12,155103665,1.000,9,13653731
2022,12,155103653,1.000,9,13653730
2022,5,159547924,1.000,11,14269404
2022,12,159547903,1.000,11,14269397
2022,2,159547755,2.530,1,14269358
2022,8,159547638,1.000,11,14269334
2022,5,159547732,3.660,1,14269351
2022,5,159547880,1.000,11,14269391
2022,5,159547952,1.000,11,14269411
2022,12,159547986,1.000,11,14269421
2022,5,159547740,1.000,11,14269353
2022,17,159547906,1.000,11,14269398
2022,5,159548132,1.000,11,14269445
2022,5,159548001,1.000,11,14269423
2022,2,159548142,1.000,11,14269449
2022,16,159547842,1.000,11,14269384
2022,5,159547967,1.000,11,14269415
2022,5,159547748,1.000,11,14269354
2022,5,159547615,1.000,11,14269328
2022,5,159547680,1.000,11,14269339
2022,5,159548021,1.000,11,14269428
2022,16,159547766,1.000,11,14269364
2022,12,159547758,1.000,11,14269360
2022,8,159547718,1.000,11,14269348
2022,5,159547757,1.000,11,14269359
2022,5,159547700,1.000,11,14269346
2022,5,159548136,1.000,11,14269447
2022,5,159547918,1.000,11,14269401
2022,5,159547534,1.000,11,14269304
2022,12,159547725,1.000,11,14269349
2022,5,155103696,9.300,1,13653735
2022,5,159548027,1.000,11,14269430
2022,5,159547689,1.000,11,14269343
2022,13,155103795,3.000,9,13653746
2022,8,155103935,1.800,1,13653754
2022,12,164028322,0.300,1,14879455
2022,8,159547818,1.000,11,14269377
2022,12,159547619,1.000,11,14269330
2022,1,159548010,1.000,11,14269426
2022,16,158998695,1.000,9,14194568
2022,16,159547927,1.000,11,14269405
2022,12,158998548,5.300,1,14194562
2022,17,158998475,6.800,1,14194556
2022,12,158998468,1.000,9,14194555
2022,5,159547919,1.000,11,14269402
2022,5,159548076,1.000,11,14269436
2022,5,158998441,20.000,1,14194553
2022,1,162026202,0.200,1,14615589
2022,1,158998728,7.000,9,14194571
2022,12,162033019,1.000,9,14615986
2022,5,158998726,1.000,9,14194570
2022,12,162026623,10.000,1,14615620
2022,5,159548058,1.000,11,14269432
2022,12,159015084,2.000,1,14196515
2022,5,159547935,1.000,11,14269406
2022,5,159547501,1.000,11,14269298
2022,10,159547749,1.000,11,14269355
2022,5,159015238,1.000,1,14196524
2022,5,159547568,1.000,1,14269314
2022,16,159547558,1.000,11,14269311
2022,12,162026289,1.000,1,14615595
2022,10,159547942,1.000,11,14269409
2022,1,159014881,1.500,1,14196503
2022,12,159547510,1.000,11,14269299
2022,5,159547616,1.000,11,14269329
2022,12,159547969,1.000,11,14269417
2022,12,159547767,1.000,11,14269365
2022,15,159015207,1.000,9,14196523
2022,16,159547826,1.000,11,14269379
2022,12,159015157,15.500,1,14196520
2022,12,159014868,8.600,1,14196500
2022,5,159014952,21.000,1,14196506
2022,16,159014861,1.000,9,14196499
2022,5,159547840,1.000,11,14269383
2022,12,162026394,1.000,9,14615603
2022,12,162026534,1.000,9,14615613
2022,12,159547968,1.000,11,14269416
2022,16,159547582,1.000,11,14269319
2022,12,162026345,79.000,5,14615599
2022,16,159548145,1.000,11,14269450
2022,5,162026270,1.000,3,14615593
2022,5,159547604,1.000,11,14269325
2022,12,159547983,1.000,11,14269420
2022,1,159547527,1.000,11,14269302
2022,5,159547780,1.000,11,14269370
2022,12,159547966,1.000,11,14269414
2022,12,159547578,1.000,11,14269318
2022,16,159547593,1.000,11,14269322
2022,16,159548000,132.000,9,14269422
2022,5,159547788,1.000,11,14269371
2022,5,159548049,1.000,11,14269431
2022,5,159547816,1.000,11,14269376
2022,5,159547561,1.000,11,14269313
2022,16,159547554,1.000,11,14269309
2022,16,159547799,1.000,11,14269372
2022,8,159547778,1.000,11,14269368
2022,5,159547608,1.000,11,14269326
2022,5,159547483,0.730,1,14269294
2022,5,159547946,1.000,11,14269410
2022,5,159547726,1.000,11,14269350
2022,11,159547923,1.000,11,14269403
2022,12,159547939,1.000,11,14269407
2022,4,159547853,1.000,11,14269387
2022,5,159547661,1.000,11,14269335
2022,12,159548070,1.000,11,14269434
2022,5,159547856,1.000,11,14269388
2022,12,162026453,0.500,1,14615608
2022,16,159547917,1.000,11,14269400
2022,12,162026541,2.000,1,14615614
2022,5,159547560,1.000,11,14269312
2022,5,162026497,5.400,1,14615611
2022,12,162026155,1.000,1,14615585
2022,5,159547589,1.000,11,14269320
2022,8,162026330,3.500,9,14615597
2022,12,162026363,0.400,1,14615600
2022,5,162026179,5.700,1,14615587
2022,12,159547896,1.000,11,14269396
2022,5,162026211,17.500,1,14615590
2022,12,162026152,0.900,1,14615584
2022,5,159547620,1.000,11,14269331
2022,5,159547955,1.000,11,14269412
2022,16,159547750,1.000,11,14269356
2022,5,159548075,1.000,11,14269435
2022,5,159547573,1.000,11,14269316
2022,5,159547536,4.000,1,14269305
2022,5,159548141,9.730,1,14269448
2022,5,159547701,1.000,11,14269347
2022,12,159547538,1.000,11,14269306
2022,5,159547779,1.000,11,14269369
2022,5,159548060,1.000,11,14269433
2022,5,159547595,1.000,11,14269323
2022,5,159547889,1.000,11,14269394
2022,5,159547495,1.350,1,14269297
2022,16,159548122,1.000,11,14269442
2022,16,159547777,1.000,11,14269367
2022,5,159547685,1.000,11,14269341
2022,5,159548025,1.000,11,14269429
2022,12,159547629,1.000,11,14269333
2022,5,159547860,1.000,11,14269390
2022,5,159547557,1.000,11,14269310
2022,5,159547838,1.000,11,14269381
2022,16,159547518,1.000,11,14269301
2022,5,159547570,1.000,11,14269315
2022,13,159547676,1.000,11,14269338
2022,12,159547881,2.750,1,14269392
2022,12,159547800,1.000,11,14269373
2022,9,159547895,1.000,11,14269395
2022,1,159547760,1.000,11,14269362
2022,5,159547825,1.000,11,14269378
2022,10,159547547,1.000,11,14269308
2022,16,159548131,1.000,11,14269444
2022,5,159547480,1.000,11,14269293
2022,5,159547590,1.000,11,14269321
2022,5,159547492,1.000,11,14269296
2022,5,159547804,28.410,1,14269374
2022,5,159547829,1.000,11,14269380
2022,5,162032662,10.000,1,14615901
2022,5,159547754,1.000,11,14269357
2022,12,162032666,0.500,1,14615903
2022,5,159547539,1.000,11,14269307
2022,12,162032647,1.000,9,14615898
2022,5,159547671,1.000,11,14269337
2022,5,162032651,4.500,1,14615899
2022,5,159547839,1.000,11,14269382
2022,5,159547907,1.000,11,14269399
2022,5,162032663,2.000,1,14615902
2022,16,159548082,1.000,11,14269439
2022,15,162032631,5.000,9,14615897
2022,12,159548081,1.000,11,14269438
2022,5,159548106,1.000,11,14269440
2022,5,159548135,1.000,11,14269446
2022,5,162033047,0.200,1,14615995
2022,5,159547815,20.000,1,14269375
2022,12,162032661,4.000,1,14615900
2022,12,159547699,1.000,11,14269345
2022,16,162033040,14.000,9,14615991
2022,5,159547609,1.000,11,14269327
2022,12,159548123,1.000,11,14269443
2022,5,162033027,0.400,1,14615987
2022,17,162033034,10.500,9,14615990
2022,1,159916713,1.000,1,14321097
2022,5,159916885,1.000,11,14321150
2022,5,159916831,1.000,11,14321133
2022,5,159916714,1.000,11,14321098
2022,5,159916609,1.000,11,14321083
2022,5,159917068,1.000,11,14321203
2022,5,159916785,1.000,11,14321122
2022,5,159917048,2.350,1,14321196
2022,8,159916748,1.000,11,14321114
2022,16,159916897,1.000,11,14321154
2022,16,159916591,1.000,11,14321077
2022,12,159916537,1.000,11,14321066
2022,5,159916739,26.600,1,14321112
2022,1,159916592,1.000,11,14321078
2022,5,159916663,1.000,11,14321091
2022,12,159916728,0.100,1,14321105
2022,5,159917038,1.000,11,14321192
2022,17,159916505,1.000,11,14321058
2022,17,159916560,1.000,11,14321071
2022,12,159916871,1.000,11,14321146
2022,5,159916725,1.000,11,14321103
2022,5,159916812,1.000,11,14321129
2022,5,159916509,1.000,11,14321059
2022,5,159916987,1.000,11,14321180
2022,16,159916473,1.000,11,14321052
2022,5,159916950,1.000,11,14321172
2022,5,159916990,1.000,11,14321182
2022,5,159916747,1.000,11,14321113
2022,12,159916737,1.000,11,14321111
2022,5,159916974,1.000,11,14321176
2022,8,159916841,1.000,11,14321138
2022,5,159916881,1.000,11,14321149
2022,12,162033018,1.000,9,14615985
2022,5,159917050,1.000,11,14321198
2022,12,162033030,1.000,9,14615989
2022,12,159916924,1.000,11,14321164
2022,16,162033028,5.000,9,14615988
2022,12,162033043,1.000,9,14615994
2022,8,162033042,7.000,1,14615993
2022,12,162033041,8.500,1,14615992
2022,5,164028324,11.400,1,14879457
2022,5,164028326,0.000,1,14879458
2022,5,159916761,1.000,11,14321119
2022,5,159916755,1.000,11,14321116
2022,12,159916558,1.000,11,14321070
2022,5,159916490,1.000,11,14321055
2022,1,159916607,1.000,11,14321082
2022,5,159916692,1.000,11,14321094
2022,1,159916867,1.000,11,14321144
2022,5,159916601,1.000,11,14321081
2022,5,159916989,1.000,11,14321181
2022,15,159916833,1.000,11,14321134
2022,5,159916836,1.000,11,14321136
2022,5,159916917,1.000,11,14321160
2022,10,159916697,1.000,11,14321096
2022,5,159916733,1.000,11,14321108
2022,5,159917023,116.000,1,14321188
2022,5,159916561,1.000,11,14321072
2022,5,159916465,1.000,11,14321051
2022,5,159916758,3.500,1,14321117
2022,5,159917019,1.000,11,14321187
2022,5,159916782,1.000,11,14321121
2022,5,159916571,1.000,11,14321074
2022,12,159916936,1.000,11,14321166
2022,15,159917049,1.000,11,14321197
2022,12,164028331,1.000,9,14879459
2022,5,159916911,1.000,11,14321159
2022,12,164028323,0.000,1,14879456
2022,5,164028344,33.200,1,14879460
2022,10,159916923,1.000,11,14321163
2022,5,159916524,1.000,11,14321063
2022,5,159917051,1.000,11,14321199
2022,5,159916880,1.000,11,14321148
2022,5,151706946,1.000,9,13136792
2022,12,159916840,2.000,1,14321137
2022,16,159916939,1.000,11,14321168
2022,12,159916842,1.000,11,14321139
2022,12,159916655,23.270,1,14321090
2022,5,159916624,1.000,11,14321086
2022,10,159916983,1.000,11,14321179
2022,16,159917056,1.000,11,14321200
2022,16,159916770,1.000,11,14321120
2022,16,159916853,1.000,11,14321141
2022,5,159916813,1.000,11,14321130
2022,5,159916548,1.000,11,14321067
2022,12,159916992,1.000,11,14321184
2022,5,159916600,1.000,11,14321080
2022,5,159916918,1.000,11,14321161
2022,12,159917036,260.670,1,14321191
2022,5,159916991,1.000,11,14321183
2022,5,159916888,1.000,11,14321151
2022,15,159916940,1.000,11,14321169
2022,12,159916675,1.000,11,14321092
2022,1,159916902,1.000,11,14321156
2022,12,159916478,1.000,11,14321053
2022,10,159916804,1.000,11,14321128
2022,5,159916720,1.000,11,14321101
2022,5,159917041,1.000,11,14321193
2022,5,159916562,1.000,11,14321073
2022,5,159916512,1.000,11,14321061
2022,16,159916689,1.000,11,14321093
2022,5,159916802,1.000,11,14321127
2022,5,159916859,1.000,11,14321142
2022,5,159916511,1.000,11,14321060
2022,2,159916582,1.000,11,14321075
2022,5,159916730,1.000,11,14321107
2022,2,159916814,1.000,11,14321131
2022,1,159916584,1.630,1,14321076
2022,5,159916555,1.000,11,14321069
2022,5,159916754,1.000,11,14321115
2022,12,159916896,1.000,11,14321153
2022,5,159916870,1.000,11,14321145
2022,5,159917009,1.000,11,14321185
2022,5,159917042,1.000,11,14321194
2022,5,159916876,1.000,11,14321147
2022,5,155359940,5.970,1,13686753
2022,12,159916850,1.000,11,14321140
2022,16,159917057,1.000,11,14321201
2022,12,159916889,1.000,11,14321152
2022,2,153703187,6.000,1,13444289
2022,14,159916969,1.000,11,14321174
2022,5,159916721,1.000,11,14321102
2022,5,159916977,1.000,11,14321177
2022,5,159916787,1.000,11,14321124
2022,5,159917026,1.000,11,14321190
2022,15,159916829,1.000,11,14321132
2022,15,159916920,1.000,11,14321162
2022,16,159916500,1.000,11,14321057
2022,5,159916835,1.000,11,14321135
2022,12,159916528,1.000,11,14321065
2022,5,159916962,1.000,11,14321173
2022,5,159916549,1.000,11,14321068
2022,12,159916861,2.400,1,14321143
2022,5,159916695,1.000,11,14321095
2022,5,159916527,1.000,11,14321064
2022,5,159916599,1.000,11,14321079
2022,1,159916760,1.000,11,14321118
2022,5,159916498,1.000,11,14321056
2022,12,159916736,1.000,11,14321110
2022,15,159916791,1.000,11,14321125
2022,5,159916479,1.000,11,14321054
2022,5,159916644,1.000,11,14321087
2022,12,159916622,1.000,11,14321085
2022,17,159916934,1.000,11,14321165
2022,5,159916970,34.360,1,14321175
2022,16,159916719,1.000,11,14321100
2022,5,159917044,1.000,11,14321195
2022,5,159917024,1.000,11,14321189
2022,5,159916982,1.000,11,14321178
2022,5,159916786,1.000,11,14321123
2022,5,159916716,1.000,11,14321099
2022,5,159916898,1.000,11,14321155
2022,5,159916910,1.000,11,14321158
2022,1,159916729,1.000,11,14321106
2022,12,159916726,1.000,11,14321104
2022,8,159916654,1.000,11,14321089
2022,16,159916612,6.000,9,14321084
2022,12,159916516,1.000,11,14321062
2022,5,161527081,1.000,11,14547560
2022,5,159916735,1.000,11,14321109
2022,5,159916797,1.000,11,14321126
2022,5,159916648,1.000,11,14321088
2022,5,161526839,1.000,11,14547498
2022,5,161527124,1.000,11,14547569
2022,5,161526923,1.000,11,14547518
2022,16,161527326,1.000,11,14547616
2022,5,161526789,1.000,11,14547485
2022,12,161526679,0.620,1,14547457
2022,2,161526697,1.000,11,14547461
2022,15,161527213,1.000,11,14547584
2022,15,161527182,1.000,11,14547580
2022,16,161526897,1.000,11,14547512
2022,12,161527285,1.000,11,14547603
2022,12,161527048,1.000,11,14547550
2022,5,161527219,1.000,11,14547588
2022,1,161527021,1.000,11,14547546
2022,5,161526716,1.000,11,14547468
2022,5,161526846,1.000,11,14547500
2022,5,161526886,1.000,11,14547508
2022,5,161527166,1.000,11,14547577
2022,5,153703150,12.560,1,13444265
2022,5,161527329,1.000,11,14547617
2022,5,153703186,14.960,1,13444288
2022,5,161527243,1.000,11,14547594
2022,5,153703129,15.240,1,13444256
2022,5,153703158,6.080,1,13444273
2022,5,153703167,15.770,1,13444276
2022,5,161526853,1.000,11,14547503
2022,2,153703115,3.000,1,13444247
2022,16,153703153,100.000,9,13444269
2022,15,153703176,10.000,9,13444282
2022,5,153703203,23.790,1,13444298
2022,2,161527056,1.000,11,14547553
2022,5,153703211,14.370,1,13444303
2022,16,153703125,8.000,9,13444252
2022,16,153703154,103.000,9,13444270
2022,5,153703104,13.940,1,13444237
2022,12,161527178,1.000,11,14547579
2022,16,153703110,10.000,9,13444242
2022,2,153703171,2.670,1,13444280
2022,2,153703169,2.690,1,13444278
2022,12,153703177,3.840,1,13444283
2022,12,153703199,4.990,1,13444294
2022,16,153703143,16.760,1,13444261
2022,2,153703217,2.180,1,13444307
2022,15,153703209,28.510,1,13444301
2022,2,151706972,4.650,1,13136802
2022,11,161527226,1.000,11,14547590
2022,5,161526951,1.000,1,14547526
2022,5,161526775,1.000,11,14547480
2022,5,161526812,1.000,11,14547492
2022,16,161527036,1.000,11,14547548
2022,1,161527267,1.000,11,14547597
2022,6,161527060,1.000,11,14547555
2022,5,161527292,1.000,11,14547604
2022,5,161526681,1.000,11,14547458
2022,5,161527119,1.000,11,14547566
2022,5,161527098,1.000,11,14547563
2022,2,161527218,1.000,11,14547587
2022,16,161526937,1.000,11,14547523
2022,16,161526953,1.000,11,14547527
2022,5,161526826,1.000,11,14547496
2022,1,161526963,1.000,11,14547530
2022,16,161527297,1.000,11,14547607
2022,5,161527129,1.000,11,14547571
2022,12,161527236,1.000,11,14547592
2022,5,161526974,1.000,11,14547532
2022,8,161526925,1.000,11,14547519
2022,5,161527342,1.000,11,14547620
